city,year,week_number,temp_mean_C,dewpoint_mean_C,RH_mean
 Trieste,2001,50,3.76,-3.33,60.4
 Trieste,2001,51,5.17,-0.8,66.0
 Trieste,2001,52,6.07,-0.66,63.5
 Trieste,2001,53,5.83,-5.75,43.5
 Trieste,2002,1,4.53,-3.72,56.2
 Trieste,2002,2,5.41,1.1,74.3
 Trieste,2002,3,4.38,-0.41,71.6
 Trieste,2002,4,8.3,7.0,91.5
 Trieste,2002,5,7.43,6.1,91.3
 Trieste,2002,6,8.89,7.14,88.9
 Trieste,2002,7,7.52,4.48,81.9
 Trieste,2002,8,7.82,2.86,72.9
 Trieste,2002,9,9.94,7.58,85.6
 Trieste,2002,10,10.31,6.8,79.5
 Trieste,2002,11,10.36,8.23,87.1
 Trieste,2002,12,10.86,4.84,70.2
 Trieste,2002,13,10.17,3.38,64.2
 Trieste,2002,14,11.21,4.67,65.1
 Trieste,2002,15,11.09,7.58,79.4
 Trieste,2002,16,13.84,9.38,74.8
 Trieste,2002,17,14.06,10.28,78.4
 Trieste,2002,18,16.01,11.94,77.3
 Trieste,2002,19,16.95,14.16,84.0
 Trieste,2002,20,19.41,15.58,78.8
 Trieste,2002,21,19.38,16.13,81.7
 Trieste,2002,22,20.23,14.28,69.3
 Trieste,2002,23,19.49,15.19,76.3
 Trieste,2002,24,22.84,18.84,78.8
 Trieste,2002,25,26.4,22.99,81.8
 Trieste,2002,26,23.03,13.93,57.5
 Trieste,2002,27,23.31,17.93,72.7
 Trieste,2002,28,25.01,20.13,74.9
 Trieste,2002,29,23.02,18.24,74.8
 Trieste,2002,30,24.17,16.81,64.1
 Trieste,2002,31,24.02,20.7,81.9
 Trieste,2002,32,22.03,17.14,74.9
 Trieste,2002,33,23.88,18.82,73.8
 Trieste,2002,34,22.92,19.03,79.1
 Trieste,2002,35,23.34,18.13,73.0
 Trieste,2002,36,22.12,16.6,71.3
 Trieste,2002,37,20.37,11.74,58.6
 Trieste,2002,38,19.35,15.31,78.0
 Trieste,2002,39,16.14,8.54,62.0
 Trieste,2002,40,17.14,11.08,68.1
 Trieste,2002,41,15.89,11.0,73.2
 Trieste,2002,42,17.16,13.0,76.9
 Trieste,2002,43,16.76,12.47,76.9
 Trieste,2002,44,15.7,11.51,76.6
 Trieste,2002,45,10.8,3.11,59.8
 Trieste,2002,46,16.17,13.18,82.6
 Trieste,2002,47,14.65,11.43,81.1
 Trieste,2002,48,13.99,10.25,78.5
 Trieste,2002,49,9.0,3.4,68.0
 Trieste,2002,50,6.89,2.6,74.3
 Trieste,2002,51,8.3,3.69,73.1
 Trieste,2002,52,10.13,6.85,80.4
 Trieste,2002,53,12.09,9.13,82.2
 Trieste,2003,1,8.22,3.74,74.0
 Trieste,2003,2,2.32,-3.6,65.5
 Trieste,2003,3,7.99,3.65,74.6
 Trieste,2003,4,8.17,2.83,69.6
 Trieste,2003,5,5.27,-1.3,64.1
 Trieste,2003,6,5.41,-2.47,57.5
 Trieste,2003,7,2.65,-5.27,56.3
 Trieste,2003,8,5.27,-1.34,63.1
 Trieste,2003,9,8.01,5.53,84.7
 Trieste,2003,10,9.19,6.32,82.5
 Trieste,2003,11,8.67,2.36,66.1
 Trieste,2003,12,8.26,1.81,65.4
 Trieste,2003,13,11.1,8.06,82.4
 Trieste,2003,14,8.39,-0.08,57.6
 Trieste,2003,15,10.56,6.05,74.3
 Trieste,2003,16,13.09,8.64,74.9
 Trieste,2003,17,13.95,11.48,85.2
 Trieste,2003,18,17.34,14.2,82.1
 Trieste,2003,19,19.44,16.16,81.6
 Trieste,2003,20,17.54,10.94,66.9
 Trieste,2003,21,18.89,14.32,75.2
 Trieste,2003,22,21.68,18.1,80.5
 Trieste,2003,23,24.43,20.85,80.6
 Trieste,2003,24,27.28,22.02,73.3
 Trieste,2003,25,25.48,20.09,72.7
 Trieste,2003,26,25.37,20.24,73.7
 Trieste,2003,27,23.72,16.99,66.4
 Trieste,2003,28,24.88,18.25,67.3
 Trieste,2003,29,26.16,20.95,73.8
 Trieste,2003,30,26.53,19.82,67.3
 Trieste,2003,31,26.25,20.01,69.1
 Trieste,2003,32,27.87,22.7,74.0
 Trieste,2003,33,26.76,22.91,79.8
 Trieste,2003,34,26.49,20.89,71.9
 Trieste,2003,35,24.0,17.23,66.9
 Trieste,2003,36,20.82,11.9,57.8
 Trieste,2003,37,20.02,11.6,58.8
 Trieste,2003,38,21.04,17.51,80.5
 Trieste,2003,39,18.22,11.59,66.3
 Trieste,2003,40,18.65,13.94,75.1
 Trieste,2003,41,17.14,10.47,66.1
 Trieste,2003,42,12.96,6.16,64.4
 Trieste,2003,43,10.32,3.84,65.1
 Trieste,2003,44,14.11,10.47,79.0
 Trieste,2003,45,12.03,6.16,67.9
 Trieste,2003,46,11.15,6.3,72.8
 Trieste,2003,47,12.93,10.64,86.1
 Trieste,2003,48,12.8,9.13,78.7
 Trieste,2003,49,9.97,3.96,67.8
 Trieste,2003,50,9.35,3.83,71.1
 Trieste,2003,51,8.42,2.57,68.3
 Trieste,2003,52,7.91,1.83,67.4
 Trieste,2003,53,9.11,5.61,78.8
 Trieste,2004,1,4.9,-2.09,60.9
 Trieste,2004,2,8.18,5.26,82.0
 Trieste,2004,3,7.63,2.8,72.3
 Trieste,2004,4,3.87,-3.15,61.2
 Trieste,2004,5,6.91,2.9,77.1
 Trieste,2004,6,7.56,4.54,83.3
 Trieste,2004,7,5.64,1.2,74.0
 Trieste,2004,8,6.31,1.98,74.5
 Trieste,2004,9,5.44,-0.85,65.1
 Trieste,2004,10,5.92,-0.16,65.6
 Trieste,2004,11,8.78,6.26,84.8
 Trieste,2004,12,10.11,7.44,83.7
 Trieste,2004,13,8.99,4.06,71.8
 Trieste,2004,14,11.6,9.42,86.9
 Trieste,2004,15,10.87,6.26,73.6
 Trieste,2004,16,12.43,9.78,84.0
 Trieste,2004,17,14.27,10.19,77.3
 Trieste,2004,18,15.04,12.36,84.1
 Trieste,2004,19,13.47,9.74,78.6
 Trieste,2004,20,16.51,10.66,69.0
 Trieste,2004,21,16.69,9.16,62.9
 Trieste,2004,22,17.95,13.05,73.6
 Trieste,2004,23,19.5,15.33,77.1
 Trieste,2004,24,21.24,16.32,74.1
 Trieste,2004,25,20.74,16.74,78.2
 Trieste,2004,26,22.32,17.42,74.5
 Trieste,2004,27,23.1,18.03,73.7
 Trieste,2004,28,22.47,15.33,64.7
 Trieste,2004,29,23.84,19.59,77.5
 Trieste,2004,30,25.0,18.65,68.8
 Trieste,2004,31,24.27,19.49,75.0
 Trieste,2004,32,24.49,20.11,76.9
 Trieste,2004,33,24.93,18.32,67.6
 Trieste,2004,34,24.14,17.97,69.4
 Trieste,2004,35,22.34,16.22,68.9
 Trieste,2004,36,23.09,16.55,67.1
 Trieste,2004,37,21.1,14.68,68.1
 Trieste,2004,38,20.54,14.12,67.3
 Trieste,2004,39,18.07,11.03,64.4
 Trieste,2004,40,19.18,16.15,82.8
 Trieste,2004,41,16.93,12.93,77.7
 Trieste,2004,42,15.31,10.96,75.7
 Trieste,2004,43,18.08,15.58,85.4
 Trieste,2004,44,18.84,15.83,82.8
 Trieste,2004,45,13.78,7.08,65.4
 Trieste,2004,46,11.91,4.03,59.6
 Trieste,2004,47,10.98,1.97,56.7
 Trieste,2004,48,11.34,6.5,72.8
 Trieste,2004,49,11.41,7.12,75.2
 Trieste,2004,50,9.44,3.42,66.7
 Trieste,2004,51,8.7,0.8,59.7
 Trieste,2004,52,9.46,4.93,74.2
 Trieste,2004,53,7.53,-0.62,56.7
 Trieste,2005,1,8.86,4.79,76.3
 Trieste,2005,2,8.49,5.48,81.6
 Trieste,2005,3,7.3,0.8,64.1
 Trieste,2005,4,4.99,-4.21,52.4
 Trieste,2005,5,4.77,-3.28,56.4
 Trieste,2005,6,3.72,-4.18,57.0
 Trieste,2005,7,6.9,-0.34,61.9
 Trieste,2005,8,5.03,-0.0,70.5
 Trieste,2005,9,2.44,-5.77,56.0
 Trieste,2005,10,5.35,-2.14,59.6
 Trieste,2005,11,8.52,6.27,86.0
 Trieste,2005,12,9.8,6.48,80.7
 Trieste,2005,13,11.39,8.33,83.1
 Trieste,2005,14,10.94,6.9,76.5
 Trieste,2005,15,11.15,7.68,79.7
 Trieste,2005,16,11.26,7.16,77.2
 Trieste,2005,17,13.88,10.88,82.5
 Trieste,2005,18,16.76,13.51,81.3
 Trieste,2005,19,14.87,9.07,68.8
 Trieste,2005,20,16.44,12.3,77.4
 Trieste,2005,21,19.29,15.74,80.1
 Trieste,2005,22,21.83,16.47,72.7
 Trieste,2005,23,19.06,9.57,55.7
 Trieste,2005,24,20.53,15.58,73.7
 Trieste,2005,25,23.45,19.01,76.6
 Trieste,2005,26,24.83,21.59,82.5
 Trieste,2005,27,22.74,14.8,61.8
 Trieste,2005,28,22.65,17.38,72.4
 Trieste,2005,29,24.69,19.74,74.2
 Trieste,2005,30,24.94,20.41,76.3
 Trieste,2005,31,25.27,18.91,68.9
 Trieste,2005,32,21.38,14.49,65.8
 Trieste,2005,33,21.58,16.22,71.9
 Trieste,2005,34,20.98,17.72,81.8
 Trieste,2005,35,23.05,19.21,79.1
 Trieste,2005,36,22.4,17.32,73.8
 Trieste,2005,37,21.6,17.59,78.4
 Trieste,2005,38,17.71,11.87,68.8
 Trieste,2005,39,19.11,14.66,76.4
 Trieste,2005,40,17.43,12.2,72.1
 Trieste,2005,41,16.82,9.72,63.4
 Trieste,2005,42,14.79,8.95,68.9
 Trieste,2005,43,16.48,14.15,86.2
 Trieste,2005,44,15.26,12.59,84.3
 Trieste,2005,45,14.94,10.79,76.4
 Trieste,2005,46,12.33,7.19,71.7
 Trieste,2005,47,7.17,-0.6,58.7
 Trieste,2005,48,8.8,4.17,73.2
 Trieste,2005,49,10.36,5.66,73.2
 Trieste,2005,50,6.96,0.78,65.1
 Trieste,2005,51,7.35,-0.31,60.2
 Trieste,2005,52,5.71,1.18,73.1
 Trieste,2005,53,5.12,-0.0,70.1
 Trieste,2006,1,6.97,1.84,70.4
 Trieste,2006,2,4.98,-1.27,64.2
 Trieste,2006,3,5.24,0.93,74.5
 Trieste,2006,4,2.84,-3.1,65.5
 Trieste,2006,5,7.38,4.01,79.6
 Trieste,2006,6,3.95,-2.38,64.9
 Trieste,2006,7,7.08,2.54,73.9
 Trieste,2006,8,8.26,4.75,79.2
 Trieste,2006,9,5.84,0.11,67.4
 Trieste,2006,10,7.23,0.18,63.6
 Trieste,2006,11,6.05,-1.53,59.2
 Trieste,2006,12,8.62,5.1,79.2
 Trieste,2006,13,10.82,8.78,87.3
 Trieste,2006,14,10.01,6.38,79.2
 Trieste,2006,15,11.3,7.99,80.4
 Trieste,2006,16,13.82,10.83,82.5
 Trieste,2006,17,15.15,12.38,83.7
 Trieste,2006,18,14.57,10.21,75.5
 Trieste,2006,19,15.89,12.84,82.3
 Trieste,2006,20,18.11,14.93,82.0
 Trieste,2006,21,19.08,14.3,74.4
 Trieste,2006,22,16.59,9.8,65.6
 Trieste,2006,23,17.45,11.49,68.5
 Trieste,2006,24,20.6,16.61,78.2
 Trieste,2006,25,23.68,20.33,81.7
 Trieste,2006,26,25.4,21.2,78.1
 Trieste,2006,27,23.91,16.95,65.6
 Trieste,2006,28,25.7,21.07,76.0
 Trieste,2006,29,25.38,18.55,67.3
 Trieste,2006,30,27.08,23.07,79.0
 Trieste,2006,31,23.69,18.82,75.0
 Trieste,2006,32,22.47,16.42,69.2
 Trieste,2006,33,22.1,17.64,76.2
 Trieste,2006,34,22.07,17.44,75.7
 Trieste,2006,35,20.53,14.42,68.5
 Trieste,2006,36,22.68,18.51,78.3
 Trieste,2006,37,21.41,15.85,71.1
 Trieste,2006,38,20.87,16.18,75.1
 Trieste,2006,39,20.87,15.65,72.6
 Trieste,2006,40,19.79,15.46,76.7
