Diagnostic Test Type ,Surveillance Year,Week ending Code ,HHS region ,RSV Detections,RSV Tests,Outlier,week,flu_season,year_week,rsv_positivity_rate
PCR,1112,1212,5,220.0,1.273,0,12,2011-2012,2012-12,172.82010997643363
PCR,1112,1213,5,168.0,1.06,0,13,2011-2012,2012-13,158.49056603773585
PCR,1112,1214,5,153.0,1.105,0,14,2011-2012,2012-14,138.46153846153845
PCR,1112,1215,5,83.0,967.0,0,15,2011-2012,2012-15,0.08583247156153051
PCR,1112,1216,5,64.0,916.0,0,16,2011-2012,2012-16,0.06986899563318777
PCR,1112,1217,5,52.0,925.0,0,17,2011-2012,2012-17,0.05621621621621622
PCR,1112,1127,6,0.0,148.0,0,27,2011-2012,2011-27,0.0
PCR,1112,1128,6,0.0,147.0,0,28,2011-2012,2011-28,0.0
PCR,1112,1129,6,1.0,157.0,0,29,2011-2012,2011-29,0.006369426751592357
PCR,1112,1130,6,0.0,151.0,0,30,2011-2012,2011-30,0.0
PCR,1112,1131,6,0.0,149.0,0,31,2011-2012,2011-31,0.0
PCR,1112,1132,6,2.0,167.0,0,32,2011-2012,2011-32,0.011976047904191617
PCR,1112,1133,6,1.0,134.0,0,33,2011-2012,2011-33,0.007462686567164179
PCR,1112,1134,6,0.0,150.0,0,34,2011-2012,2011-34,0.0
PCR,1112,1136,6,1.0,273.0,0,36,2011-2012,2011-36,0.003663003663003663
PCR,1112,1137,6,1.0,221.0,0,37,2011-2012,2011-37,0.004524886877828055
PCR,1112,1138,6,0.0,212.0,0,38,2011-2012,2011-38,0.0
PCR,1112,1139,6,2.0,296.0,0,39,2011-2012,2011-39,0.006756756756756757
PCR,1112,1140,6,1.0,253.0,0,40,2011-2012,2011-40,0.003952569169960474
PCR,1112,1141,6,7.0,263.0,0,41,2011-2012,2011-41,0.026615969581749048
PCR,1112,1142,6,3.0,295.0,0,42,2011-2012,2011-42,0.010169491525423728
PCR,1112,1143,6,2.0,329.0,0,43,2011-2012,2011-43,0.0060790273556231
PCR,1112,1144,6,7.0,382.0,0,44,2011-2012,2011-44,0.01832460732984293
PCR,1112,1145,6,5.0,330.0,0,45,2011-2012,2011-45,0.015151515151515152
PCR,1112,1146,6,8.0,365.0,0,46,2011-2012,2011-46,0.021917808219178082
PCR,1112,1147,6,4.0,324.0,0,47,2011-2012,2011-47,0.012345679012345678
PCR,1112,1148,6,23.0,404.0,0,48,2011-2012,2011-48,0.05693069306930693
PCR,1112,1149,6,52.0,424.0,0,49,2011-2012,2011-49,0.12264150943396226
PCR,1112,1150,6,53.0,416.0,0,50,2011-2012,2011-50,0.12740384615384615
PCR,1112,1151,6,78.0,415.0,0,51,2011-2012,2011-51,0.18795180722891566
PCR,1112,1152,6,90.0,473.0,0,52,2011-2012,2011-52,0.19027484143763213
PCR,1112,1201,6,86.0,455.0,0,1,2011-2012,2012-01,0.189010989010989
PCR,1112,1202,6,82.0,467.0,0,2,2011-2012,2012-02,0.17558886509635974
PCR,1112,1203,6,79.0,448.0,0,3,2011-2012,2012-03,0.17633928571428573
PCR,1112,1204,6,71.0,463.0,0,4,2011-2012,2012-04,0.15334773218142547
PCR,1112,1205,6,58.0,509.0,0,5,2011-2012,2012-05,0.11394891944990176
PCR,1112,1206,6,77.0,450.0,0,6,2011-2012,2012-06,0.1711111111111111
PCR,1112,1207,6,34.0,351.0,0,7,2011-2012,2012-07,0.09686609686609686
PCR,1112,1208,6,49.0,481.0,0,8,2011-2012,2012-08,0.10187110187110188
PCR,1112,1209,6,45.0,525.0,0,9,2011-2012,2012-09,0.08571428571428572
PCR,1112,1210,6,40.0,504.0,0,10,2011-2012,2012-10,0.07936507936507936
PCR,1112,1211,6,16.0,419.0,0,11,2011-2012,2012-11,0.03818615751789976
PCR,1112,1212,6,16.0,441.0,0,12,2011-2012,2012-12,0.036281179138321996
PCR,1112,1213,6,9.0,386.0,0,13,2011-2012,2012-13,0.023316062176165803
PCR,1112,1214,6,14.0,355.0,0,14,2011-2012,2012-14,0.03943661971830986
PCR,1112,1215,6,6.0,336.0,0,15,2011-2012,2012-15,0.017857142857142856
PCR,1112,1216,6,6.0,399.0,0,16,2011-2012,2012-16,0.015037593984962405
PCR,1112,1217,6,1.0,331.0,0,17,2011-2012,2012-17,0.0030211480362537764
PCR,1112,1127,7,0.0,9.0,0,27,2011-2012,2011-27,0.0
PCR,1112,1128,7,1.0,11.0,0,28,2011-2012,2011-28,0.09090909090909091
PCR,1112,1129,7,0.0,15.0,0,29,2011-2012,2011-29,0.0
PCR,1112,1130,7,0.0,11.0,0,30,2011-2012,2011-30,0.0
PCR,1112,1131,7,0.0,8.0,0,31,2011-2012,2011-31,0.0
PCR,1112,1132,7,0.0,9.0,0,32,2011-2012,2011-32,0.0
PCR,1112,1133,7,0.0,11.0,0,33,2011-2012,2011-33,0.0
PCR,1112,1134,7,0.0,8.0,0,34,2011-2012,2011-34,0.0
PCR,1112,1135,7,0.0,6.0,0,35,2011-2012,2011-35,0.0
PCR,1112,1136,7,0.0,15.0,0,36,2011-2012,2011-36,0.0
PCR,1112,1137,7,0.0,12.0,0,37,2011-2012,2011-37,0.0
PCR,1112,1138,7,0.0,12.0,0,38,2011-2012,2011-38,0.0
PCR,1112,1139,7,0.0,11.0,0,39,2011-2012,2011-39,0.0
PCR,1112,1140,7,0.0,39.0,0,40,2011-2012,2011-40,0.0
PCR,1112,1141,7,0.0,30.0,0,41,2011-2012,2011-41,0.0
PCR,1112,1142,7,0.0,46.0,0,42,2011-2012,2011-42,0.0
PCR,1112,1143,7,0.0,31.0,0,43,2011-2012,2011-43,0.0
PCR,1112,1144,7,0.0,39.0,0,44,2011-2012,2011-44,0.0
PCR,1112,1145,7,1.0,46.0,0,45,2011-2012,2011-45,0.021739130434782608
PCR,1112,1146,7,1.0,40.0,0,46,2011-2012,2011-46,0.025
PCR,1112,1147,7,1.0,32.0,0,47,2011-2012,2011-47,0.03125
PCR,1112,1148,7,3.0,44.0,0,48,2011-2012,2011-48,0.06818181818181818
PCR,1112,1149,7,0.0,29.0,0,49,2011-2012,2011-49,0.0
PCR,1112,1150,7,2.0,46.0,0,50,2011-2012,2011-50,0.043478260869565216
PCR,1112,1151,7,0.0,38.0,0,51,2011-2012,2011-51,0.0
PCR,1112,1152,7,2.0,41.0,0,52,2011-2012,2011-52,0.04878048780487805
PCR,1112,1201,7,2.0,37.0,0,1,2011-2012,2012-01,0.05405405405405406
PCR,1112,1202,7,4.0,50.0,0,2,2011-2012,2012-02,0.08
PCR,1112,1203,7,4.0,36.0,0,3,2011-2012,2012-03,0.1111111111111111
PCR,1112,1204,7,4.0,30.0,0,4,2011-2012,2012-04,0.13333333333333333
PCR,1112,1205,7,7.0,66.0,0,5,2011-2012,2012-05,0.10606060606060606
PCR,1112,1206,7,6.0,76.0,0,6,2011-2012,2012-06,0.07894736842105263
PCR,1112,1207,7,11.0,72.0,1,7,2011-2012,2012-07,0.1527777777777778
PCR,1112,1208,7,4.0,51.0,0,8,2011-2012,2012-08,0.0784313725490196
PCR,1112,1209,7,7.0,62.0,0,9,2011-2012,2012-09,0.11290322580645161
PCR,1112,1210,7,4.0,45.0,0,10,2011-2012,2012-10,0.08888888888888889
PCR,1112,1211,7,6.0,40.0,0,11,2011-2012,2012-11,0.15
PCR,1112,1212,7,5.0,59.0,0,12,2011-2012,2012-12,0.0847457627118644
PCR,1112,1213,7,2.0,39.0,0,13,2011-2012,2012-13,0.05128205128205128
PCR,1112,1214,7,5.0,38.0,0,14,2011-2012,2012-14,0.13157894736842105
PCR,1112,1215,7,3.0,41.0,0,15,2011-2012,2012-15,0.07317073170731707
PCR,1112,1216,7,5.0,46.0,0,16,2011-2012,2012-16,0.10869565217391304
PCR,1112,1217,7,1.0,40.0,0,17,2011-2012,2012-17,0.025
PCR,1112,1127,8,1.0,123.0,0,27,2011-2012,2011-27,0.008130081300813009
PCR,1112,1128,8,0.0,150.0,0,28,2011-2012,2011-28,0.0
PCR,1112,1129,8,0.0,145.0,0,29,2011-2012,2011-29,0.0
PCR,1112,1130,8,0.0,118.0,0,30,2011-2012,2011-30,0.0
PCR,1112,1131,8,0.0,133.0,0,31,2011-2012,2011-31,0.0
PCR,1112,1132,8,1.0,132.0,0,32,2011-2012,2011-32,0.007575757575757576
PCR,1112,1133,8,3.0,140.0,0,33,2011-2012,2011-33,0.02142857142857143
PCR,1112,1134,8,1.0,166.0,0,34,2011-2012,2011-34,0.006024096385542169
PCR,1112,1135,8,0.0,186.0,0,35,2011-2012,2011-35,0.0
PCR,1112,1136,8,0.0,188.0,0,36,2011-2012,2011-36,0.0
PCR,1112,1137,8,1.0,175.0,0,37,2011-2012,2011-37,0.005714285714285714
PCR,1112,1138,8,9.0,219.0,0,38,2011-2012,2011-38,0.0410958904109589
PCR,1112,1139,8,0.0,203.0,0,39,2011-2012,2011-39,0.0
PCR,1112,1140,8,1.0,226.0,0,40,2011-2012,2011-40,0.004424778761061947
PCR,1112,1141,8,0.0,234.0,0,41,2011-2012,2011-41,0.0
PCR,1112,1142,8,1.0,222.0,0,42,2011-2012,2011-42,0.0045045045045045045
PCR,1112,1143,8,0.0,254.0,0,43,2011-2012,2011-43,0.0
PCR,1112,1144,8,0.0,235.0,0,44,2011-2012,2011-44,0.0
PCR,1112,1145,8,1.0,274.0,0,45,2011-2012,2011-45,0.0036496350364963502
PCR,1112,1146,8,1.0,272.0,0,46,2011-2012,2011-46,0.003676470588235294
PCR,1112,1147,8,3.0,258.0,0,47,2011-2012,2011-47,0.011627906976744186
PCR,1112,1148,8,2.0,321.0,0,48,2011-2012,2011-48,0.006230529595015576
PCR,1112,1149,8,4.0,298.0,0,49,2011-2012,2011-49,0.013422818791946308
PCR,1112,1150,8,3.0,270.0,0,50,2011-2012,2011-50,0.011111111111111112
PCR,1112,1151,8,12.0,290.0,0,51,2011-2012,2011-51,0.041379310344827586
PCR,1112,1152,8,13.0,321.0,0,52,2011-2012,2011-52,0.040498442367601244
PCR,1112,1201,8,19.0,385.0,0,1,2011-2012,2012-01,0.04935064935064935
PCR,1112,1202,8,19.0,342.0,0,2,2011-2012,2012-02,0.05555555555555555
PCR,1112,1203,8,26.0,371.0,0,3,2011-2012,2012-03,0.07008086253369272
PCR,1112,1204,8,41.0,382.0,0,4,2011-2012,2012-04,0.10732984293193717
PCR,1112,1205,8,43.0,498.0,0,5,2011-2012,2012-05,0.08634538152610442
PCR,1112,1206,8,42.0,537.0,0,6,2011-2012,2012-06,0.0782122905027933
PCR,1112,1207,8,79.0,578.0,0,7,2011-2012,2012-07,0.13667820069204153
PCR,1112,1208,8,80.0,601.0,0,8,2011-2012,2012-08,0.13311148086522462
PCR,1112,1209,8,80.0,648.0,0,9,2011-2012,2012-09,0.12345679012345678
PCR,1112,1210,8,91.0,652.0,0,10,2011-2012,2012-10,0.13957055214723926
PCR,1112,1211,8,77.0,682.0,0,11,2011-2012,2012-11,0.11290322580645161
PCR,1112,1212,8,59.0,610.0,0,12,2011-2012,2012-12,0.09672131147540984
PCR,1112,1213,8,59.0,572.0,0,13,2011-2012,2012-13,0.10314685314685315
PCR,1112,1214,8,38.0,443.0,0,14,2011-2012,2012-14,0.08577878103837472
PCR,1112,1215,8,47.0,484.0,0,15,2011-2012,2012-15,0.09710743801652892
PCR,1112,1216,8,42.0,418.0,0,16,2011-2012,2012-16,0.10047846889952153
PCR,1112,1217,8,21.0,357.0,0,17,2011-2012,2012-17,0.058823529411764705
PCR,1112,1127,9,0.0,129.0,0,27,2011-2012,2011-27,0.0
PCR,1112,1128,9,1.0,121.0,0,28,2011-2012,2011-28,0.008264462809917356
PCR,1112,1129,9,1.0,152.0,0,29,2011-2012,2011-29,0.006578947368421052
PCR,1112,1130,9,0.0,120.0,0,30,2011-2012,2011-30,0.0
PCR,1112,1131,9,0.0,123.0,0,31,2011-2012,2011-31,0.0
PCR,1112,1132,9,0.0,127.0,0,32,2011-2012,2011-32,0.0
PCR,1112,1133,9,0.0,124.0,0,33,2011-2012,2011-33,0.0
PCR,1112,1134,9,0.0,120.0,0,34,2011-2012,2011-34,0.0
PCR,1112,1135,9,0.0,116.0,0,35,2011-2012,2011-35,0.0
PCR,1112,1136,9,0.0,126.0,0,36,2011-2012,2011-36,0.0
PCR,1112,1137,9,2.0,173.0,0,37,2011-2012,2011-37,0.011560693641618497
PCR,1112,1138,9,0.0,158.0,0,38,2011-2012,2011-38,0.0
PCR,1112,1139,9,2.0,195.0,0,39,2011-2012,2011-39,0.010256410256410256
PCR,1112,1140,9,0.0,203.0,0,40,2011-2012,2011-40,0.0
PCR,1112,1141,9,1.0,211.0,0,41,2011-2012,2011-41,0.004739336492890996
PCR,1112,1142,9,4.0,184.0,0,42,2011-2012,2011-42,0.021739130434782608
PCR,1112,1143,9,4.0,211.0,0,43,2011-2012,2011-43,0.018957345971563982
PCR,1112,1144,9,2.0,202.0,0,44,2011-2012,2011-44,0.009900990099009901
PCR,1112,1145,9,3.0,261.0,0,45,2011-2012,2011-45,0.011494252873563218
PCR,1112,1146,9,3.0,295.0,0,46,2011-2012,2011-46,0.010169491525423728
PCR,1112,1147,9,2.0,221.0,0,47,2011-2012,2011-47,0.00904977375565611
PCR,1112,1148,9,8.0,255.0,0,48,2011-2012,2011-48,0.03137254901960784
PCR,1112,1149,9,6.0,276.0,0,49,2011-2012,2011-49,0.021739130434782608
PCR,1112,1150,9,6.0,293.0,0,50,2011-2012,2011-50,0.020477815699658702
PCR,1112,1151,9,5.0,292.0,0,51,2011-2012,2011-51,0.017123287671232876
PCR,1112,1152,9,7.0,242.0,0,52,2011-2012,2011-52,0.028925619834710745
PCR,1112,1201,9,13.0,301.0,0,1,2011-2012,2012-01,0.04318936877076412
PCR,1112,1202,9,13.0,287.0,0,2,2011-2012,2012-02,0.04529616724738676
PCR,1112,1203,9,24.0,306.0,0,3,2011-2012,2012-03,0.0784313725490196
PCR,1112,1204,9,33.0,359.0,0,4,2011-2012,2012-04,0.09192200557103064
PCR,1112,1205,9,28.0,356.0,0,5,2011-2012,2012-05,0.07865168539325842
PCR,1112,1206,9,21.0,405.0,0,6,2011-2012,2012-06,0.05185185185185185
PCR,1112,1207,9,39.0,374.0,0,7,2011-2012,2012-07,0.10427807486631016
PCR,1112,1208,9,28.0,351.0,0,8,2011-2012,2012-08,0.07977207977207977
PCR,1112,1209,9,36.0,320.0,0,9,2011-2012,2012-09,0.1125
PCR,1112,1210,9,35.0,438.0,0,10,2011-2012,2012-10,0.07990867579908675
PCR,1112,1211,9,27.0,369.0,0,11,2011-2012,2012-11,0.07317073170731707
PCR,1112,1212,9,20.0,367.0,0,12,2011-2012,2012-12,0.05449591280653951
PCR,1112,1213,9,20.0,349.0,0,13,2011-2012,2012-13,0.05730659025787966
PCR,1112,1214,9,19.0,348.0,0,14,2011-2012,2012-14,0.05459770114942529
PCR,1112,1215,9,15.0,301.0,0,15,2011-2012,2012-15,0.04983388704318937
PCR,1112,1216,9,16.0,293.0,0,16,2011-2012,2012-16,0.05460750853242321
PCR,1112,1217,9,8.0,277.0,0,17,2011-2012,2012-17,0.02888086642599278
PCR,1213,1244,1,0.0,30.0,0,44,2012-2013,2012-44,0.0
PCR,1213,1245,1,1.0,28.0,0,45,2012-2013,2012-45,0.03571428571428571
PCR,1213,1246,1,3.0,32.0,0,46,2012-2013,2012-46,0.09375
PCR,1213,1247,1,0.0,26.0,0,47,2012-2013,2012-47,0.0
PCR,1213,1248,1,1.0,21.0,0,48,2012-2013,2012-48,0.047619047619047616
PCR,1213,1249,1,4.0,42.0,0,49,2012-2013,2012-49,0.09523809523809523
PCR,1213,1250,1,8.0,64.0,0,50,2012-2013,2012-50,0.125
PCR,1213,1251,1,11.0,113.0,0,51,2012-2013,2012-51,0.09734513274336283
PCR,1213,1252,1,10.0,134.0,0,52,2012-2013,2012-52,0.07462686567164178
PCR,1213,1301,1,13.0,176.0,0,1,2012-2013,2013-01,0.07386363636363637
PCR,1213,1302,1,21.0,249.0,0,2,2012-2013,2013-02,0.08433734939759036
PCR,1213,1303,1,35.0,257.0,1,3,2012-2013,2013-03,0.13618677042801555
PCR,1213,1304,1,28.0,214.0,0,4,2012-2013,2013-04,0.1308411214953271
PCR,1213,1305,1,22.0,206.0,0,5,2012-2013,2013-05,0.10679611650485436
PCR,1213,1306,1,27.0,160.0,0,6,2012-2013,2013-06,0.16875
PCR,1213,1307,1,31.0,129.0,0,7,2012-2013,2013-07,0.24031007751937986
PCR,1213,1308,1,19.0,136.0,0,8,2012-2013,2013-08,0.13970588235294118
PCR,1213,1309,1,17.0,98.0,0,9,2012-2013,2013-09,0.17346938775510204
PCR,1213,1310,1,10.0,81.0,0,10,2012-2013,2013-10,0.12345679012345678
PCR,1213,1311,1,13.0,93.0,0,11,2012-2013,2013-11,0.13978494623655913
PCR,1213,1312,1,7.0,94.0,0,12,2012-2013,2013-12,0.07446808510638298
PCR,1213,1313,1,7.0,62.0,0,13,2012-2013,2013-13,0.11290322580645161
PCR,1213,1314,1,5.0,59.0,0,14,2012-2013,2013-14,0.0847457627118644
PCR,1213,1315,1,2.0,71.0,0,15,2012-2013,2013-15,0.028169014084507043
PCR,1213,1316,1,5.0,50.0,0,16,2012-2013,2013-16,0.1
PCR,1213,1317,1,3.0,39.0,0,17,2012-2013,2013-17,0.07692307692307693
PCR,1213,1244,10,4.0,215.0,0,44,2012-2013,2012-44,0.018604651162790697
PCR,1213,1245,10,7.0,230.0,0,45,2012-2013,2012-45,0.030434782608695653
PCR,1213,1246,10,6.0,226.0,0,46,2012-2013,2012-46,0.02654867256637168
PCR,1213,1247,10,16.0,297.0,0,47,2012-2013,2012-47,0.05387205387205387
PCR,1213,1248,10,15.0,289.0,0,48,2012-2013,2012-48,0.05190311418685121
PCR,1213,1249,10,23.0,341.0,0,49,2012-2013,2012-49,0.06744868035190615
PCR,1213,1250,10,41.0,373.0,0,50,2012-2013,2012-50,0.10991957104557641
PCR,1213,1251,10,58.0,426.0,0,51,2012-2013,2012-51,0.13615023474178403
PCR,1213,1252,10,64.0,403.0,0,52,2012-2013,2012-52,0.1588089330024814
PCR,1213,1301,10,88.0,586.0,0,1,2012-2013,2013-01,0.15017064846416384
PCR,1213,1302,10,131.0,862.0,0,2,2012-2013,2013-02,0.1519721577726218
PCR,1213,1303,10,137.0,963.0,0,3,2012-2013,2013-03,0.142263759086189
PCR,1213,1304,10,153.0,992.0,0,4,2012-2013,2013-04,0.15423387096774194
PCR,1213,1305,10,164.0,948.0,0,5,2012-2013,2013-05,0.1729957805907173
PCR,1213,1306,10,151.0,843.0,0,6,2012-2013,2013-06,0.17912218268090155
PCR,1213,1307,10,126.0,733.0,0,7,2012-2013,2013-07,0.17189631650750342
PCR,1213,1308,10,72.0,564.0,0,8,2012-2013,2013-08,0.1276595744680851
PCR,1213,1309,10,108.0,486.0,0,9,2012-2013,2013-09,0.2222222222222222
PCR,1213,1310,10,52.0,482.0,0,10,2012-2013,2013-10,0.1078838174273859
PCR,1213,1311,10,69.0,507.0,0,11,2012-2013,2013-11,0.13609467455621302
PCR,1213,1312,10,53.0,405.0,0,12,2012-2013,2013-12,0.1308641975308642
PCR,1213,1313,10,34.0,362.0,0,13,2012-2013,2013-13,0.09392265193370165
PCR,1213,1314,10,25.0,288.0,0,14,2012-2013,2013-14,0.08680555555555555
PCR,1213,1315,10,19.0,269.0,0,15,2012-2013,2013-15,0.07063197026022305
PCR,1213,1316,10,26.0,261.0,0,16,2012-2013,2013-16,0.09961685823754789
PCR,1213,1317,10,11.0,204.0,0,17,2012-2013,2013-17,0.05392156862745098
PCR,1213,1244,2,19.0,365.0,0,44,2012-2013,2012-44,0.052054794520547946
PCR,1213,1245,2,37.0,477.0,0,45,2012-2013,2012-45,0.07756813417190776
PCR,1213,1246,2,35.0,515.0,0,46,2012-2013,2012-46,0.06796116504854369
PCR,1213,1247,2,53.0,475.0,0,47,2012-2013,2012-47,0.11157894736842106
PCR,1213,1248,2,66.0,615.0,0,48,2012-2013,2012-48,0.1073170731707317
PCR,1213,1249,2,113.0,1.0,0,49,2012-2013,2012-49,113.0
PCR,1213,1250,2,172.0,1.229,0,50,2012-2013,2012-50,139.95117982099268
PCR,1213,1251,2,194.0,1.472,0,51,2012-2013,2012-51,131.79347826086956
PCR,1213,1252,2,206.0,1.598,0,52,2012-2013,2012-52,128.91113892365456
PCR,1213,1301,2,197.0,1.557,0,1,2012-2013,2013-01,126.52536929993578
PCR,1213,1302,2,241.0,2.243,0,2,2012-2013,2013-02,107.44538564422649
PCR,1213,1303,2,247.0,2.227,0,3,2012-2013,2013-03,110.91154018859453
PCR,1213,1304,2,207.0,1.772,0,4,2012-2013,2013-04,116.81715575620767
PCR,1213,1305,2,165.0,1.573,0,5,2012-2013,2013-05,104.8951048951049
PCR,1213,1306,2,188.0,1.397,0,6,2012-2013,2013-06,134.57408732999284
PCR,1213,1307,2,171.0,1.248,0,7,2012-2013,2013-07,137.01923076923077
PCR,1213,1308,2,145.0,1.127,0,8,2012-2013,2013-08,128.66015971606035
PCR,1213,1309,2,129.0,1.1,0,9,2012-2013,2013-09,117.27272727272727
PCR,1213,1310,2,95.0,992.0,0,10,2012-2013,2013-10,0.09576612903225806
PCR,1213,1311,2,71.0,1.016,0,11,2012-2013,2013-11,69.88188976377953
PCR,1213,1312,2,70.0,1.006,0,12,2012-2013,2013-12,69.58250497017893
PCR,1213,1313,2,88.0,1.003,0,13,2012-2013,2013-13,87.73678963110669
PCR,1213,1314,2,43.0,851.0,0,14,2012-2013,2013-14,0.05052878965922444
PCR,1213,1315,2,24.0,521.0,0,15,2012-2013,2013-15,0.046065259117082535
PCR,1213,1316,2,36.0,757.0,0,16,2012-2013,2013-16,0.047556142668428
PCR,1213,1317,2,17.0,617.0,0,17,2012-2013,2013-17,0.027552674230145867
PCR,1213,1244,3,24.0,316.0,0,44,2012-2013,2012-44,0.0759493670886076
PCR,1213,1245,3,26.0,391.0,0,45,2012-2013,2012-45,0.06649616368286446
PCR,1213,1246,3,48.0,449.0,0,46,2012-2013,2012-46,0.10690423162583519
PCR,1213,1247,3,74.0,380.0,0,47,2012-2013,2012-47,0.19473684210526315
PCR,1213,1248,3,77.0,444.0,0,48,2012-2013,2012-48,0.17342342342342343
PCR,1213,1249,3,87.0,559.0,0,49,2012-2013,2012-49,0.1556350626118068
PCR,1213,1250,3,182.0,787.0,0,50,2012-2013,2012-50,0.2312579415501906
PCR,1213,1251,3,213.0,1.06,0,51,2012-2013,2012-51,200.94339622641508
PCR,1213,1252,3,186.0,1.248,0,52,2012-2013,2012-52,149.03846153846155
PCR,1213,1301,3,185.0,1.69,0,1,2012-2013,2013-01,109.46745562130178
PCR,1213,1302,3,201.0,2.121,1,2,2012-2013,2013-02,94.76661951909476
PCR,1213,1303,3,182.0,1.997,0,3,2012-2013,2013-03,91.13670505758637
PCR,1213,1304,3,141.0,1.542,0,4,2012-2013,2013-04,91.43968871595331
PCR,1213,1305,3,174.0,1.335,0,5,2012-2013,2013-05,130.3370786516854
PCR,1213,1306,3,122.0,1.121,0,6,2012-2013,2013-06,108.8314005352364
PCR,1213,1307,3,115.0,1.043,0,7,2012-2013,2013-07,110.2588686481304
PCR,1213,1308,3,105.0,1.008,0,8,2012-2013,2013-08,104.16666666666667
PCR,1213,1309,3,79.0,959.0,0,9,2012-2013,2013-09,0.08237747653806048
PCR,1213,1310,3,80.0,922.0,0,10,2012-2013,2013-10,0.08676789587852494
PCR,1213,1311,3,60.0,877.0,0,11,2012-2013,2013-11,0.06841505131128849
PCR,1213,1312,3,51.0,797.0,0,12,2012-2013,2013-12,0.06398996235884567
PCR,1213,1313,3,47.0,688.0,0,13,2012-2013,2013-13,0.06831395348837209
PCR,1213,1314,3,35.0,683.0,0,14,2012-2013,2013-14,0.05124450951683748
PCR,1213,1315,3,30.0,556.0,0,15,2012-2013,2013-15,0.0539568345323741
PCR,1213,1316,3,27.0,450.0,0,16,2012-2013,2013-16,0.06
PCR,1213,1317,3,12.0,416.0,0,17,2012-2013,2013-17,0.028846153846153848
PCR,1213,1244,4,29.0,297.0,0,44,2012-2013,2012-44,0.09764309764309764
PCR,1213,1245,4,60.0,540.0,0,45,2012-2013,2012-45,0.1111111111111111
PCR,1213,1246,4,79.0,603.0,0,46,2012-2013,2012-46,0.1310116086235489
PCR,1213,1247,4,87.0,633.0,0,47,2012-2013,2012-47,0.13744075829383887
PCR,1213,1248,4,121.0,826.0,0,48,2012-2013,2012-48,0.14648910411622276
PCR,1213,1249,4,128.0,974.0,0,49,2012-2013,2012-49,0.13141683778234087
PCR,1213,1250,4,167.0,1.083,0,50,2012-2013,2012-50,154.20129270544783
PCR,1213,1251,4,197.0,1.124,0,51,2012-2013,2012-51,175.26690391459073
PCR,1213,1252,4,205.0,1.187,0,52,2012-2013,2012-52,172.70429654591405
PCR,1213,1301,4,162.0,1.17,0,1,2012-2013,2013-01,138.46153846153848
PCR,1213,1302,4,222.0,1.361,0,2,2012-2013,2013-02,163.11535635562086
PCR,1213,1303,4,189.0,1.161,0,3,2012-2013,2013-03,162.7906976744186
PCR,1213,1304,4,217.0,1.226,0,4,2012-2013,2013-04,176.9983686786297
PCR,1213,1305,4,165.0,1.052,0,5,2012-2013,2013-05,156.84410646387832
PCR,1213,1306,4,264.0,1.279,0,6,2012-2013,2013-06,206.41125879593434
PCR,1213,1307,4,163.0,994.0,0,7,2012-2013,2013-07,0.16398390342052313
PCR,1213,1308,4,109.0,937.0,0,8,2012-2013,2013-08,0.11632870864461047
PCR,1213,1309,4,68.0,961.0,0,9,2012-2013,2013-09,0.07075962539021852
PCR,1213,1310,4,61.0,756.0,0,10,2012-2013,2013-10,0.08068783068783068
PCR,1213,1311,4,52.0,877.0,0,11,2012-2013,2013-11,0.059293044469783354
PCR,1213,1312,4,60.0,828.0,0,12,2012-2013,2013-12,0.07246376811594203
PCR,1213,1313,4,38.0,792.0,0,13,2012-2013,2013-13,0.047979797979797977
PCR,1213,1314,4,45.0,589.0,0,14,2012-2013,2013-14,0.07640067911714771
PCR,1213,1315,4,26.0,630.0,0,15,2012-2013,2013-15,0.04126984126984127
PCR,1213,1316,4,23.0,508.0,0,16,2012-2013,2013-16,0.045275590551181105
PCR,1213,1317,4,12.0,434.0,0,17,2012-2013,2013-17,0.027649769585253458
PCR,1213,1244,5,25.0,864.0,0,44,2012-2013,2012-44,0.028935185185185185
PCR,1213,1245,5,36.0,875.0,0,45,2012-2013,2012-45,0.04114285714285714
PCR,1213,1246,5,60.0,933.0,0,46,2012-2013,2012-46,0.06430868167202572
PCR,1213,1247,5,85.0,897.0,0,47,2012-2013,2012-47,0.0947603121516165
PCR,1213,1248,5,137.0,1.261,0,48,2012-2013,2012-48,108.64393338620144
PCR,1213,1249,5,204.0,1.494,0,49,2012-2013,2012-49,136.54618473895582
PCR,1213,1250,5,283.0,1.718,0,50,2012-2013,2012-50,164.72642607683352
PCR,1213,1251,5,361.0,2.196,0,51,2012-2013,2012-51,164.38979963570125
PCR,1213,1252,5,372.0,2.774,0,52,2012-2013,2012-52,134.10237923576062
PCR,1213,1301,5,466.0,3.027,0,1,2012-2013,2013-01,153.94780310538485
PCR,1213,1302,5,472.0,3.637,1,2,2012-2013,2013-02,129.77728897442947
PCR,1213,1303,5,534.0,3.157,0,3,2012-2013,2013-03,169.14792524548622
PCR,1213,1304,5,395.0,2.569,0,4,2012-2013,2013-04,153.75632541845076
PCR,1213,1305,5,390.0,2.344,0,5,2012-2013,2013-05,166.38225255972696
PCR,1213,1306,5,332.0,2.174,0,6,2012-2013,2013-06,152.71389144434224
PCR,1213,1307,5,348.0,2.031,0,7,2012-2013,2013-07,171.34416543574594
PCR,1213,1308,5,301.0,1.743,0,8,2012-2013,2013-08,172.69076305220884
